,GHGRP ID,Landfill ID,Landfill Name,State,Physical Address,City,County,Zip Code,Latitude,Longitude,Ownership Type,Landfill Owner Organization(s),Year Landfill Opened,Landfill Closure Year,Current Landfill Status,Waste in Place (tons),Waste in Place Year,LFG Collection System In Place?,LFG Collected (mmscfd),LFG Flared (mmscfd),Project ID,Current Project Status,Project Name,Project Start Date,Project Shutdown Date,Project Type Category,LFG Energy Project Type,RNG Delivery Method,Actual MW Generation,Rated MW Capacity,LFG Flow to Project (mmscfd),Current Year Emission Reductions (MMTCO2e/yr) - Direct,Current Year Emission Reductions (MMTCO2e/yr) - Avoided
0,1001297.0,10860,Arrowhead Landfill,AL,"On Cahaba Road
622 Tayloe Road",Uniontown,Perry,36786.0,32.413,-87.4685,Private,Arrowhead Environmental Partners,2007.0,2099.0,Open,5505276.0,2021.0,No,,,180934-0,Candidate,,,,Unknown,Unknown,,,,,,
1,,27,Athens/Limestone County SLF MSWLF,AL,"Strain Road
off Highway 31",Athens,Limestone,35611.0,34.7634,-86.9399,Public,"City of Athens, AL",1972.0,1996.0,Closed,1195575.0,,No,,,82-0,Low Potential,,,,Unknown,Unknown,,,,,,
2,,16,Bishop Landfill Company,AL,379 Pleasant Grove Cutoff Road,Albertville,Marshall,35950.0,34.27823,-86.33707,Private,Bishop Landfill Company,1968.0,2002.0,Closed,2700000.0,,No,,,71-0,Low Potential,,,,Unknown,Unknown,,,,,,
3,1004245.0,2005,Black Warrior Solid Waste Facility,AL,3301 Landfill Drive,Coker,Tuscaloosa,35452.0,33.24314,-87.66585,Public,"Black Warrior Solid Waste Disposal Authority, AL",1997.0,2037.0,Open,7978193.0,2021.0,Yes,0.609,0.609,167090-0,Candidate,,,,Unknown,Unknown,,,,,,
4,,2006,Blount County/Nectar/Hayden LF & TS,AL,2390 Armstrong Loop,Hayden,Blount,35079.0,33.8888,-86.712,Public,"Blount County, AL",1980.0,1994.0,Closed,,,No,,,167091-0,Low Potential,,,,Unknown,Unknown,,,,,,
5,1004415.0,2408,Brundidge Landfill,AL,515 Cleanwater Drive,Brundidge,Pike,36010.0,31.7041,-85.8299,Private,Brundidge Acquisitions,2001.0,2397.0,Open,886054.0,2021.0,No,,,180769-0,Future Potential,,,,Unknown,Unknown,,,,,,
6,,6,Calhoun County SLF,AL,3625 Morrisville Road,Anniston,Calhoun,36201.0,33.675,-85.92,Public,"Calhoun County Commission, AL",1969.0,1993.0,Closed,4350000.0,,No,,,61-0,Low Potential,,,,Unknown,Unknown,,,,,,
7,1001633.0,23,Cedar Hill Landfill,AL,1319 N. Business Creek Road,Ragland,St. Clair,35131.0,33.68345,-86.25272,Private,WM,1975.0,2021.0,Closed,5398965.0,2021.0,Yes,0.856,0.276,78-0,Operational,Project #1,2020-01-01 00:00:00,,Direct,Leachate Evaporation,,,,0.58,0.05687,0.00501
8,1007813.0,8,Chastang SLF,AL,17045 Highway 43,Mt. Vernon,Mobile,36560.0,31.06179,-88.02503,Public,"City of Mobile, AL",1976.0,2151.0,Open,7985345.0,2021.0,Yes,0.824,0.824,63-0,Candidate,,,,Unknown,Unknown,,,,,,
9,,2409,Chilton County Landfill,AL,300 Industrial Drive,Thorsby,Chilton,35171.0,32.9285,-86.7405,Private,"Republic Services, Inc.",,,Closed,,,No,,,180770-0,Unknown,,,,Unknown,Unknown,,,,,,
10,1010661.0,2,City of Decatur-Morgan County Regional MSW Landfill,AL,500 Landfill Drive,Trinity,Morgan,35673.0,34.6175,-87.10163,Public,"City of Decatur, AL; Morgan County, AL",1980.0,2051.0,Open,6556314.0,2021.0,Yes,0.817,0.077,181062-0,Operational,Project #2,2010-08-02 00:00:00,,Electricity,Reciprocating Engine,,0.68,0.9,0.37,0.03441,0.00352
11,1010661.0,2,City of Decatur-Morgan County Regional MSW Landfill,AL,500 Landfill Drive,Trinity,Morgan,35673.0,34.6175,-87.10163,Public,"City of Decatur, AL; Morgan County, AL",1980.0,2051.0,Open,6556314.0,2021.0,Yes,0.817,0.077,181062-1,Operational,"Project #2, Expansion #1",2011-07-31 00:00:00,,Electricity,Cogeneration,,0.69,0.9,0.37,0.03492,0.00357
12,1010661.0,2,City of Decatur-Morgan County Regional MSW Landfill,AL,500 Landfill Drive,Trinity,Morgan,35673.0,34.6175,-87.10163,Public,"City of Decatur, AL; Morgan County, AL",1980.0,2051.0,Open,6556314.0,2021.0,Yes,0.817,0.077,57-0,Shutdown,Project #1,2004-09-01 00:00:00,2009-12-31 00:00:00,Direct,Direct Thermal,,,,1.008,,
13,1010661.0,2,City of Decatur-Morgan County Regional MSW Landfill,AL,500 Landfill Drive,Trinity,Morgan,35673.0,34.6175,-87.10163,Public,"City of Decatur, AL; Morgan County, AL",1980.0,2051.0,Open,6556314.0,2021.0,Yes,0.817,0.077,57-1,Shutdown,"Project #1, Expansion #1",2008-01-01 00:00:00,2009-12-31 00:00:00,Direct,Direct Thermal,,,,0.216,,
14,1010661.0,2,City of Decatur-Morgan County Regional MSW Landfill,AL,500 Landfill Drive,Trinity,Morgan,35673.0,34.6175,-87.10163,Public,"City of Decatur, AL; Morgan County, AL",1980.0,2051.0,Open,6556314.0,2021.0,Yes,0.817,0.077,57-2,Shutdown,"Project #1, De-Expansion #1",2010-01-01 00:00:00,2010-12-31 00:00:00,Direct,Direct Thermal,,,,0.144,,
15,1010957.0,19,City of Dothan SLF MSWLF,AL,1290 Burkett Road,Dothan,Houston,36303.0,31.238766,-85.356721,Public,"City of Dothan, AL",1977.0,2071.0,Open,3860211.0,2021.0,No,,,74-0,Candidate,,,,Unknown,Unknown,,,,,,
16,1006186.0,9,Coffee County Sanitary Landfill,AL,7733 Highway 125,Elba,Coffee,36323.0,31.507053,-86.000975,Public,"Coffee County Commission, AL",1993.0,2048.0,Open,4471043.0,2021.0,Yes,0.426,0.426,64-0,Planned,Project #1,2024-01-01 00:00:00,,Renewable Natural Gas,Other,Pipeline Injection,,,1.58,,
17,,3,Cullman County SLF,AL,"Highway 69
near Cold Springs",,Cullman,,,,Public,"Cullman County Commission, AL",1974.0,1993.0,Closed,912793.0,1993.0,No,,,58-0,Low Potential,,,,Unknown,Unknown,,,,,,
18,1007382.0,4,Cullman Environmental Waste Management Center,AL,2805 AL Highway 69 South,Cullman,Cullman,35057.0,34.02878,-86.90069,Private,"Cullman Environmental, Inc.",1993.0,2040.0,Open,2062592.0,2021.0,No,,,59-0,Candidate,,,,Unknown,Unknown,,,,,,
19,1007018.0,15,Eastern Area Landfill,AL,2787 Alton Drive,Birmingham,Jefferson,35210.0,33.5978,-86.6288,Public,"City of Birmingham, AL",1974.0,2038.0,Open,4435147.0,2021.0,No,,,70-0,Candidate,,,,Unknown,Unknown,,,,,,
20,,35,Florence SLF MSWLF,AL,"29485 Waterloo Road & Savannah Highway
State Highway 20",Florence,Lauderdale,35630.0,34.806005,-87.714765,Public,"City of Florence Public Works, AL",1988.0,2015.0,Closed,1361816.0,2009.0,No,,,90-0,Low Potential,,,,Unknown,Unknown,,,,,,
21,,34,Florence SLF MSWLF (Old),AL,Irvine Avenue,Florence,Lauderdale,35630.0,34.803,-87.7058,Private,Hensley-Graves Holdings LLC,1972.0,1988.0,Closed,1461912.0,,Yes,,,89-0,Shutdown,Project #1,,1999-12-31 00:00:00,Direct,Direct Thermal,,,,,,
22,1005839.0,11,Huntsville MSWLF,AL,4100 Leeman Ferry Road SW,Huntsville,Madison,35804.0,34.6885,-86.592,Public,City of Huntsville S.W. Disposal Authority,1946.0,2060.0,Open,12774177.0,2021.0,No,,,201486-0,Candidate,,,,Unknown,Unknown,,,,,,
23,1005839.0,11,Huntsville MSWLF,AL,4100 Leeman Ferry Road SW,Huntsville,Madison,35804.0,34.6885,-86.592,Public,City of Huntsville S.W. Disposal Authority,1946.0,2060.0,Open,12774177.0,2021.0,No,,,66-0,Shutdown,Project #1,1990-07-17 00:00:00,2001-03-01 00:00:00,Direct,Boiler,,,,2.3,,
24,,10,Irvington SLF,AL,7195 Half Mile Road,Irvington,Mobile,36544.0,30.490688,-88.210629,Public,Mobile County Commission,1974.0,1981.0,Closed,967998.0,,Yes,,,65-0,Shutdown,Project #1,,,Unknown,Unknown,,,,,,
25,1004014.0,25,Jefferson County LF No. 1,AL,101 Barber Boulevard,Gardendale,Jefferson,35071.0,33.711,-86.873,Public,"Jefferson County, AL",1982.0,2060.0,Open,6030109.0,2021.0,No,,,80-0,Candidate,,,,Unknown,Unknown,,,,,,
26,1005680.0,13,Jefferson County LF No. 2,AL,7035 Narrows Road,Pinson,Jefferson,35126.0,33.7077,-86.7104,Public,"Jefferson County, AL",1982.0,2100.0,Open,1665315.0,2021.0,No,,,68-0,Candidate,,,,Unknown,Unknown,,,,,,
27,1007875.0,20,Magnolia Subtitle D MSW LF,AL,15140 County Road 49,Summerdale,Baldwin,36580.0,30.45727,-87.7761,Public,"Baldwin County, AL",1997.0,2036.0,Open,4541582.0,2021.0,Yes,0.528,0.528,75-0,Construction,Project #1,2023-12-31 00:00:00,,Renewable Natural Gas,Other,Pipeline Injection,,,,,
28,,31,Monroe County SLF,AL,,Monroeville,Monroe,,31.59573,-87.33187,Public,"Monroe County Commission, AL",1982.0,1998.0,Closed,1205385.0,1998.0,No,,,86-0,Low Potential,,,,Unknown,Unknown,,,,,,
29,1002464.0,2011,Morris Farm Landfill,AL,4 County Road 418,Hillsboro,Lawrence,35643.0,34.70381,-87.22116,Private,"Republic Services, Inc.",1997.0,2061.0,Open,6893051.0,2021.0,Yes,1.157,1.157,167096-0,Candidate,,,,Unknown,Unknown,,,,,,
30,1006028.0,14,New Georgia MSWLF,AL,2800 47th Avenue North,Birmingham,Jefferson,35207.0,33.585,-86.815,Public,"City of Birmingham, AL",1970.0,2030.0,Open,7781050.0,2021.0,Shutdown,1.3,1.3,69-0,Shutdown,Project #1,1998-06-01 00:00:00,2007-12-31 00:00:00,Direct,Boiler,,,,0.97,,
31,1006957.0,18,North Montgomery SLF MSWLF,AL,115 Division Street,Montgomery,Montgomery,36104.0,32.4131,-86.3245,Public,"City of Montgomery, AL",1969.0,2040.0,Open,11174342.0,2021.0,Yes,0.488,0.488,201485-0,Candidate,,,,Unknown,Unknown,,,,,,
32,1006957.0,18,North Montgomery SLF MSWLF,AL,115 Division Street,Montgomery,Montgomery,36104.0,32.4131,-86.3245,Public,"City of Montgomery, AL",1969.0,2040.0,Open,11174342.0,2021.0,Yes,0.488,0.488,73-0,Shutdown,Project #1,1998-10-01 00:00:00,2011-01-01 00:00:00,Direct,Direct Thermal,,,,0.87,,
33,1006957.0,18,North Montgomery SLF MSWLF,AL,115 Division Street,Montgomery,Montgomery,36104.0,32.4131,-86.3245,Public,"City of Montgomery, AL",1969.0,2040.0,Open,11174342.0,2021.0,Yes,0.488,0.488,73-1,Shutdown,"Project #1, Expansion #1",2000-01-01 00:00:00,2010-01-01 00:00:00,Direct,Direct Thermal,,,,0.44,,
34,1002646.0,22,Pine View SLF MSWLF,AL,2730 Bryan Road,Dora,Walker,35062.0,33.71458,-87.04981,Private,"Republic Services, Inc.",1993.0,2025.0,Open,11211806.0,2021.0,Yes,1.822,1.822,77-0,Candidate,,,,Unknown,Unknown,,,,,,
35,1003265.0,17,Salem Landfill,AL,4210 Lee Road 183,Opelika,Lee,36804.0,32.65347,-85.2636,Private,WM,1985.0,2069.0,Open,13007547.0,2021.0,Yes,2.503,2.503,72-0,Candidate,,,,Unknown,Unknown,,,,,,
36,1006304.0,2410,Sand Valley Landfill,AL,3345 County Road 209,Collinsville,DeKalb,35961.0,34.342,-85.862,Private,"Republic Services, Inc.",1997.0,2063.0,Open,10248803.0,2021.0,Yes,3.049,1.012,180771-0,Operational,Project #1,2013-11-26 00:00:00,,Electricity,Reciprocating Engine,,3.26,4.8,2.04,0.16496,0.01689
37,,30,Saraland SLF,AL,,,Mobile,,,,Public,"City of Saraland, AL",1969.0,1993.0,Closed,850705.0,,No,,,85-0,Low Potential,,,,Unknown,Unknown,,,,,,
38,1004860.0,11821,Scottsboro Landfill,AL,650 County Road 412,Hollywood,Jackson,35768.0,34.756,-85.919,Public,"City of Scottsboro, AL",1970.0,2025.0,Open,1142867.0,2021.0,Shutdown,0.229,,181050-0,Shutdown,Project #1,2011-09-07 00:00:00,2018-06-25 00:00:00,Electricity,Reciprocating Engine,,0.45,0.5,,,
39,,12,Shannon SLF,AL,2785 Shannon Oxmoor Road,Birmingham,Jefferson,35211.0,33.42488,-86.85479,Public,"Jefferson County, AL",1972.0,1993.0,Closed,9324502.0,,No,,,67-0,Low Potential,,,,Unknown,Unknown,,,,,,
40,1007082.0,5,Shelby County Highway 70 Landfill,AL,"4154 Highway 70
401 Landfill Road",Columbiana,Shelby,35051.0,33.171785,-86.687566,Public,"Shelby County, AL",1997.0,2055.0,Open,3789558.0,2021.0,Yes,0.571,0.571,60-0,Candidate,,,,Unknown,Unknown,,,,,,
41,,32,Shoals Solid Waste Disposal Authority (SSWDA) LF,AL,2015 Missouri Street Highway 43 S,Tuscumbia,Colbert,35674.0,34.694,-87.6609,Public,"Shoals Solid Waste Disposal Authority, AL",1967.0,2020.0,Closed,3200000.0,2009.0,Yes,,0.32,87-0,Low Potential,,,,Unknown,Unknown,,,,,,
42,1006790.0,7,Star Ridge Landfill,AL,3301 Acmar Road,Moody,St. Clair,35004.0,33.60527,-86.51658,Private,WM,1983.0,2128.0,Open,5375496.0,2021.0,Yes,1.007,1.007,201484-0,Candidate,,,,Unknown,Unknown,,,,,,
43,1006790.0,7,Star Ridge Landfill,AL,3301 Acmar Road,Moody,St. Clair,35004.0,33.60527,-86.51658,Private,WM,1983.0,2128.0,Open,5375496.0,2021.0,Yes,1.007,1.007,62-0,Shutdown,Project #1,2007-01-11 00:00:00,2009-04-01 00:00:00,Direct,Direct Thermal,,,,1.08,,
44,1006790.0,7,Star Ridge Landfill,AL,3301 Acmar Road,Moody,St. Clair,35004.0,33.60527,-86.51658,Private,WM,1983.0,2128.0,Open,5375496.0,2021.0,Yes,1.007,1.007,62-1,Shutdown,"Project #1, De-Expansion #1",2012-03-15 00:00:00,2020-12-31 00:00:00,Direct,Direct Thermal,,,,0.72,,
45,1006183.0,11581,"Stones Throw Landfill, LLC",AL,1303 Washington Boulevard,Tallassee,Tallapoosa,36078.0,32.5154,-85.8311,Private,GFL Environmental USA Inc.,1982.0,2063.0,Open,7157832.0,2021.0,Yes,2.109,2.109,181025-0,Candidate,,,,Unknown,Unknown,,,,,,
46,1007796.0,2204,Three Corners Landfill,AL,2205 County Road 6,Piedmont,Cherokee,36272.0,33.9962,-85.7254,Private,WM,1998.0,2171.0,Open,5680508.0,2021.0,Yes,1.139,0.529,180288-0,Operational,Project #1,2020-01-01 00:00:00,,Direct,Leachate Evaporation,,,,0.61,0.05981,0.00527
47,1007274.0,21,Timberlands Landfill,AL,22800 Highway 41,Brewton,Escambia,36426.0,31.2593,-87.1923,Private,Escambia County Environmental Corp.,1993.0,2066.0,Open,14356863.0,2021.0,Yes,1.945,1.945,76-0,Candidate,,,,Unknown,Unknown,,,,,,
48,1011271.0,11982,"Turkey Trot Landfill, LLC",AL,2328 Mannish Ryan Road,Citronelle,Washington,36522.0,31.15848,-88.19,Private,GFL Environmental USA Inc.,2010.0,2124.0,Open,2202104.0,2021.0,Yes,0.392,0.392,181079-0,Candidate,,,,Unknown,Unknown,,,,,,
49,,33,Valley View SLF,AL,,Stevenson,Jackson,35772.0,,,Private,WM,1979.0,1995.0,Closed,752393.0,,Yes,,,88-0,Low Potential,,,,Unknown,Unknown,,,,,,
50,,2015,Walker County Landfill (Carbon Hill),AL,,Jasper,Walker,,33.875,-87.2465,Public,"Walker County, AL",,,Closed,,,No,,,167100-0,Unknown,,,,Unknown,Unknown,,,,,,
51,,2009,Willow Ridge Landfill,AL,10512 Highway 13,Haleyville,Winston,35565.0,34.17569,-87.60779,Public,Haleyville Solid Waste Disposal Authority,1983.0,2050.0,Open,,,No,,,167094-0,Unknown,,,,Unknown,Unknown,,,,,,
0,1007341.0,1994,Anchorage Regional Landfill,AK,15500 E. Eagle River Loop Road,Eagle River,Anchorage,99577.0,61.293281,-149.602138,Public,"Municipality of Anchorage, AK",1987.0,2043.0,Open,10707395.0,2021.0,Yes,4.026,1.91,167079-0,Operational,Project #1,2012-07-31 00:00:00,,Electricity,Reciprocating Engine,,4.0,5.6,1.84,0.20241,0.02072
1,1007341.0,1994,Anchorage Regional Landfill,AK,15500 E. Eagle River Loop Road,Eagle River,Anchorage,99577.0,61.293281,-149.602138,Public,"Municipality of Anchorage, AK",1987.0,2043.0,Open,10707395.0,2021.0,Yes,4.026,1.91,167079-1,Operational,"Project #1, Expansion #1",2014-01-01 00:00:00,,Electricity,Reciprocating Engine,,1.0,1.4,0.46,0.0506,0.00518
2,1010389.0,11941,Capitol Disposal Landfill,AK,5600 Tonsgard Court,Juneau,Juneau,99801.0,58.3528,-134.4947,Private,WM,1965.0,2052.0,Open,978777.0,2021.0,Yes,0.661,0.661,181066-0,Future Potential,,,,Unknown,Unknown,,,,,,
3,1005349.0,12216,Central Peninsula Landfill (CPL),AK,46915 Sterling Highway,Soldotna,Kenai Peninsula,99669.0,60.443004,-151.107896,Public,"Kenai Peninsula Borough, AK",1969.0,2042.0,Open,1766247.0,2021.0,No,,,181138-0,Planned,Project #1,2024-01-01 00:00:00,,Electricity,Cogeneration,,,1.6,,,
4,,10960,Kodiak Island Borough Landfill,AK,1203 Monashka Bay Road,Kodiak,Kodiak Island,99615.0,57.80874,-152.40761,Public,"Kodiak Island Borough, AK",,2014.0,Closed,228688.0,2007.0,No,,,180941-0,Low Potential,,,,Unknown,Unknown,,,,,,
5,1004380.0,11020,Merrill Field Landfill,AK,800 Merrill Field Drive,Anchorage,Anchorage,99501.0,61.21266,-149.84012,Public,"Municipality of Anchorage, AK",1960.0,1987.0,Closed,3295353.0,1987.0,Yes,0.126,0.126,180945-0,Low Potential,,,,Unknown,Unknown,,,,,,
6,1011448.0,10980,Palmer Central Landfill,AK,"1201 N. 49th State Street
Just off the Palmer-Wasilla Highway",Palmer,Matanuska-Susitna,99645.0,61.59,-149.21,Public,"Matanuska-Susitna Borough, AK",1980.0,2150.0,Open,2107165.0,2021.0,Yes,0.174,0.174,180943-0,Candidate,,,,Unknown,Unknown,,,,,,
7,1006806.0,10961,South Cushman Landfill,AK,455 Sanduri Street,Fairbanks,Fairbanks North Star,99701.0,64.80476,-147.70085,Public,"Fairbanks North Star Borough, AK",1963.0,2088.0,Open,4602053.0,2021.0,No,,,180942-0,Candidate,,,,Unknown,Unknown,,,,,,
8,,11000,Unalaska Landfill,AK,1181 Summer Bay Road,Unalaska,Aleutians West,99685.0,53.88463,-166.50657,Public,City of Unalaska,1970.0,2013.0,Closed,,,Unknown,,,180944-0,Unknown,,,,Unknown,Unknown,,,,,,
0,1006280.0,1768,27th Avenue Landfill,AZ,3060 S. 27th Avenue,Phoenix,Maricopa,85009.0,33.42,-112.1168,Public,"City of Phoenix, AZ",1978.0,1995.0,Closed,10727362.0,1995.0,Yes,1.129,1.129,101801-0,Low Potential,,,,Unknown,Unknown,,,,,,
1,,20766,Apache County Regional Landfill - Blue Hills,AZ,"Highway 191
3 mi NE of St. Johns",St. Johns,Apache,85936.0,34.529,-109.312,Public,"Apache County, AZ",1990.0,,Open,,,Unknown,,,201028-0,Unknown,,,,Unknown,Unknown,,,,,,
2,1004003.0,1773,Apache Junction LF,AZ,4050 South Tomahawk Road,Apache Junction,Pinal,85219.0,33.37893,-111.52877,Private,"Republic Services, Inc.",1972.0,2035.0,Open,10009847.0,2021.0,Yes,0.823,0.823,101807-0,Low Potential,,,,Unknown,Unknown,,,,,,
3,1007815.0,1783,Butterfield Station Landfill,AZ,40404 S. 99th Avenue,Mobile,Maricopa,85139.0,33.08,-112.2757,Private,WM,1990.0,2138.0,Open,42557092.0,2021.0,Yes,1.063,1.063,101836-0,Shutdown,Project #1,2003-01-01 00:00:00,2004-01-01 00:00:00,Electricity,Microturbine,,0.07,0.07,,,
4,1007815.0,1783,Butterfield Station Landfill,AZ,40404 S. 99th Avenue,Mobile,Maricopa,85139.0,33.08,-112.2757,Private,WM,1990.0,2138.0,Open,42557092.0,2021.0,Yes,1.063,1.063,181104-0,Candidate,,,,Unknown,Unknown,,,,,,
5,1006201.0,12210,Cactus Landfill,AZ,22481 East Deep Well Ranch Road,Florence,Pinal,85132.0,32.7679,-111.3223,Private,"Republic Services, Inc.",2004.0,2449.0,Open,5201047.0,2021.0,Yes,0.043,0.043,181132-0,Candidate,,,,Unknown,Unknown,,,,,,
6,,21259,Casa Grande Landfill,AZ,"5200 S. ChuiChu Road
3.2 miles S of City",Casa Grande,Pinal,85230.0,32.830049,-111.763015,Public,"City of Casa Grande, AZ",1949.0,,Open,,,No,,,201545-0,Unknown,,,,Unknown,Unknown,,,,,,
7,1003466.0,20787,Cave Creek MSW Landfill,AZ,3955 E. Carefree Highway,Cave Creek,Maricopa,85331.0,33.79,-111.997,Public,"Maricopa County, AZ",1984.0,1999.0,Closed,1625749.0,1999.0,No,,,201012-0,Low Potential,,,,Unknown,Unknown,,,,,,
8,1004132.0,1782,Cinder Lake MSW LF,AZ,6770 E. Cinder Lake Landfill Road,Flagstaff,Coconino,86004.0,35.307,-111.517,Public,"City of Flagstaff, AZ",1965.0,2054.0,Open,5559437.0,2021.0,No,,,101835-0,Candidate,,,,Unknown,Unknown,,,,,,
9,1007279.0,1781,City of Chandler Landfill,AZ,3850 South McQueen Road,Chandler,Maricopa,85286.0,33.251,-111.8251,Public,"City of Chandler, AZ",1981.0,2005.0,Closed,2100000.0,2001.0,Yes,0.448,0.448,101834-0,Shutdown,Project #1,2001-10-10 00:00:00,2005-12-31 00:00:00,Electricity,Reciprocating Engine,,0.28,0.3,,,
10,1007279.0,1781,City of Chandler Landfill,AZ,3850 South McQueen Road,Chandler,Maricopa,85286.0,33.251,-111.8251,Public,"City of Chandler, AZ",1981.0,2005.0,Closed,2100000.0,2001.0,Yes,0.448,0.448,180875-0,Low Potential,Project #2,,,Unknown,Unknown,,,,,,
11,1003683.0,1787,City of Glendale Municipal Landfill,AZ,11480 W Glendale Avenue,Glendale,Maricopa,85307.0,33.5364,-112.3065,Public,"City of Glendale, AZ",1973.0,2061.0,Open,11890006.0,2021.0,Yes,2.335,2.335,101840-0,Shutdown,Project #1,2010-01-30 00:00:00,2019-06-30 00:00:00,Electricity,Reciprocating Engine,,2.8,2.8,,,
12,1003683.0,1787,City of Glendale Municipal Landfill,AZ,11480 W Glendale Avenue,Glendale,Maricopa,85307.0,33.5364,-112.3065,Public,"City of Glendale, AZ",1973.0,2061.0,Open,11890006.0,2021.0,Yes,2.335,2.335,201705-0,Candidate,,,,Unknown,Unknown,,,,,,
13,,20767,Cochise County Western Regional Landfill,AZ,2595 N. Sagebrush Road,Huachuca City,Cochise,85616.0,31.718,-110.288,Public,"Cochise County, AZ",2001.0,,Open,,,Unknown,,,201029-0,Future Potential,,,,Unknown,Unknown,,,,,,
14,,1784,Cocopah Landfill,AZ,"16500 S. Avenue C
1/2 mi E of County 16 & S. Avenue C",Somerton,Yuma,85350.0,32.5915,-114.6713,Private,Cocopah Indian Tribe,,2000.0,Closed,2500000.0,2000.0,No,,,101837-0,Unknown,,,,Unknown,Unknown,,,,,,
15,1007963.0,2414,Copper Mountain Landfill,AZ,34853 East County 12th Street,Wellton,Yuma,85356.0,32.64606,-114.04372,Private,"Republic Services, Inc.",1995.0,2256.0,Open,7172592.0,2021.0,Yes,0.325,0.325,180775-0,Candidate,,,,Unknown,Unknown,,,,,,
16,,2335,Deer Valley Landfill,AZ,15202 N 19th Avenue,Phoenix,Maricopa,85023.0,33.621,-112.0996,Public,"City of Phoenix, AZ",,1972.0,Closed,,,Yes,,,180431-0,Low Potential,,,,Unknown,Unknown,,,,,,
17,,2390,Dudleyville Landfill,AZ,8195 North Highway 177,Winkelman,Pinal,85292.0,32.9997,-110.7879,Public,Pinal County,,,Open,8902.0,2001.0,No,,,180748-0,Future Potential,,,,Unknown,Unknown,,,,,,
18,1013630.0,20753,Durham Regional Landfill,AZ,"22316 S. Harmon Road
6 miles north and 3 miles east of the I-10 Red Rock Interchange (Exit 226)",Florence,Pinal,85132.0,32.68,-111.291,Private,"Waste Connections, Inc.",2015.0,2029.0,Open,2576580.0,2021.0,No,,,200967-0,Candidate,,,,Unknown,Unknown,,,,,,
19,1007862.0,2194,Gray Wolf Regional Landfill,AZ,"23355 East Highway 169
Mile Post 11",Dewey,Yavapai,86327.0,34.5167,-112.0483,Private,WM,1993.0,2142.0,Open,4585334.0,2021.0,Yes,,,180273-0,Candidate,,,,Unknown,Unknown,,,,,,
20,1002450.0,1769,Harrison Landfill,AZ,9245 East Irvington Road,Tucson,Pima,85730.0,32.1627,-110.7902,Public,"City of Tucson, AZ",1972.0,1997.0,Closed,2250000.0,,Yes,0.382,0.382,101802-0,Low Potential,,,,Unknown,Unknown,,,,,,
21,,1785,Huachuca City Landfill,AZ,600 Skyline Drive,Huachuca,Cochise,85616.0,31.637,-110.329,Public,"City of Huachuca, AZ",,,Open,1200000.0,1998.0,No,,,101838-0,Candidate,,,,Unknown,Unknown,,,,,,
22,1003612.0,2391,Ironwood Landfill,AZ,12720 East Highway 287,Florence,Pinal,85232.0,33.0077,-111.4316,Private,WM,1971.0,2022.0,Closed,1773816.0,2021.0,No,,,180749-0,Candidate,,,,Unknown,Unknown,,,,,,
23,1004056.0,2411,La Paz County Landfill,AZ,"26999 Highway 95
Mile Post 128",Parker,La Paz,85344.0,33.951822,-114.216539,Public,County of La Paz,1990.0,2023.0,Open,4090742.0,2021.0,No,,,180772-0,Candidate,,,,Unknown,Unknown,,,,,,
24,1004093.0,2412,Lake Havasu Landfill,AZ,3251 East Chenoweth Drive,Lake Havasu City,Mohave,86404.0,34.5463,-114.339,Public,City of Lake Havasu,1971.0,2038.0,Open,2378856.0,2021.0,No,,,180773-0,Candidate,,,,Unknown,Unknown,,,,,,
25,1007543.0,12205,Lone Cactus Landfill,AZ,21402 N. 7th Street,Phoenix,Maricopa,85024.0,33.682456,-112.065633,Public,State of Arizona Land Department,1981.0,2013.0,Closed,11158328.0,2013.0,No,,,181127-0,Low Potential,,,,Unknown,Unknown,,,,,,
26,1002799.0,1770,Los Reales Landfill,AZ,5300 E. Los Reales Road,Tucson,Pima,85756.0,32.1192,-110.88,Public,"City of Tucson, AZ",1967.0,2089.0,Open,24081968.0,2021.0,Yes,1.146,1.146,101803-0,Shutdown,Project #1,1999-12-15 00:00:00,2019-11-30 00:00:00,Electricity,Steam Turbine,,2.8,,1.56,,
27,1002799.0,1770,Los Reales Landfill,AZ,5300 E. Los Reales Road,Tucson,Pima,85756.0,32.1192,-110.88,Public,"City of Tucson, AZ",1967.0,2089.0,Open,24081968.0,2021.0,Yes,1.146,1.146,201487-0,Candidate,,,,Unknown,Unknown,,,,,,
28,1013218.0,21213,Marana Regional Landfill,AZ,14508 West Avra Valley Road,Marana,Pima,85653.0,32.410302,-111.283295,Private,WM,2013.0,2239.0,Open,2974394.0,2021.0,No,,,201460-0,Candidate,,,,Unknown,Unknown,,,,,,
29,1004980.0,2413,Mohave Valley Landfill,AZ,3999 El Rodeo Road,Mohave Valley,Mohave,86426.0,35.0135,-114.567,Public,County of Mohave,1990.0,2024.0,Open,1850219.0,2021.0,Yes,0.187,0.187,180774-0,Candidate,,,,Unknown,Unknown,,,,,,
